Lake;Experiment;Sampling ;Exp_day;Sampling_day ;Sampling_month;Enclosure;Treatment;Replicate;TP ;Chla ;TOC ;TN;PP;PN;PC;DOC;DN;PO4;NO3;NH4;Temperature;DO_%;DO_conc;pH;EC;Chla_flu;PAR_I;PAR_II;PAR_III;Fish_W_I;Fish_L_I;Fish_W_II;Fish_L_II;;;;;
Bolmen;1;2;7;28;6;21;Lake;Lake;13.43;2.76507;9.381;0.3361;NA;NA;NA;NA;NA;2.123;216.909275785816;2.702;17.3;101.8;9.55;7.34;99;NA;600;298;174;NA;NA;NA;NA;;;;;
Bolmen;1;3;9;30;6;1;C;1;18.08;3.80313;10.02;0.5704;NA;NA;NA;NA;NA;<2.0;9.87661901753278;<1.4;15.9;100.1;9.56;7.63;101;NA;106;51;20;NA;NA;NA;NA;;;;;
Bolmen;1;3;9;30;6;2;F;1;20.14;4.32252;9.907;0.5324;NA;NA;NA;NA;NA;2.288;10.7287750750276;1.885;15.8;101.1;9.66;7.62;104;NA;119;52;23;NA;NA;NA;NA;;;;;
Bolmen;1;3;9;30;6;3;S;1;15.78;4.20129;8.807;0.4078;NA;NA;NA;NA;NA;2.344;104.491016427105;2.39;16;99.1;9.43;7.58;102;NA;63;20;5;NA;NA;NA;NA;;;;;
Bolmen;1;3;9;30;6;4;FS;1;16.94;3.8952;9.895;0.4311;NA;NA;NA;NA;NA;2.552;12.7940096351287;2.624;16.1;98.9;9.4;7.55;98;NA;37;34;11;NA;NA;NA;NA;;;;;
Bolmen;1;3;9;30;6;5;S;2;16.4;5.83623;9.61;0.3991;NA;NA;NA;NA;NA;2.328;5.62985705259833;<1.4;16;102.5;9.79;7.59;101;NA;67;32;11;NA;NA;NA;NA;;;;;
Bolmen;1;3;9;30;6;6;FS;2;17.05;5.11884;9.58;0.3502;NA;NA;NA;NA;NA;1.964;10.2197717580161;1.57;16;101.9;9.69;7.63;102;NA;70;28;10;NA;NA;NA;NA;;;;;
Bolmen;1;3;9;30;6;7;C;2;14.2;2.77965;9.653;0.3741;NA;NA;NA;NA;NA;<2.0;44.3646540830832;1.777;15.9;101.1;9.65;7.59;100;NA;138;60;25;NA;NA;NA;NA;;;;;
Bolmen;1;3;9;30;6;8;F;2;16.48;2.26098;9.757;0.3474;NA;NA;NA;NA;NA;2.148;7.46842915811088;1.545;15.9;101.8;9.73;7.56;101;NA;153;64;28;NA;NA;NA;NA;;;;;
Bolmen;1;3;9;30;6;9;FS;3;17.37;4.81275;9.545;0.3661;NA;NA;NA;NA;NA;2.143;57.4942939504028;3.219;15.9;101.2;9.61;7.58;100;NA;58;39;11;NA;NA;NA;NA;;;;;
Bolmen;1;3;9;30;6;10;C;3;18.32;3.29832;9.771;0.3517;NA;NA;NA;NA;NA;1.967;7.00858869057021;1.692;16.1;101.9;9.72;7.65;102;NA;155;70;34;NA;NA;NA;NA;;;;;
Bolmen;1;3;9;30;6;11;F;3;15.45;2.673;9.586;0.3416;NA;NA;NA;NA;NA;<2.0;36.2798333596588;2.103;16;100.5;9.58;7.57;99;NA;103;47;18;NA;NA;NA;NA;;;;;
Bolmen;1;3;9;30;6;12;S;3;14.28;2.77965;9.278;0.3492;NA;NA;NA;NA;NA;<2.0;119.378080082136;<1.4;16;99.4;9.45;7.62;100;NA;44;22;8;NA;NA;NA;NA;;;;;
Bolmen;1;3;9;30;6;13;F;4;15.68;3.58911;9.656;0.3497;NA;NA;NA;NA;NA;<2.0;7.78433501816459;<1.4;16;100.5;9.62;7.59;100;NA;150;72;25;NA;NA;NA;NA;;;;;
Bolmen;1;3;9;30;6;14;S;4;15.29;4.00185;9.393;0.3656;NA;NA;NA;NA;NA;<2.0;10.8498065076607;2.304;16.1;100.9;9.57;7.6;101;NA;53;23;8;NA;NA;NA;NA;;;;;
Bolmen;1;3;9;30;6;15;FS;4;15.86;4.7061;9.414;0.3365;NA;NA;NA;NA;NA;<2.0;20.8271007739694;4.117;16;100.1;9.59;7.59;101;NA;54;21;8;NA;NA;NA;NA;;;;;
Bolmen;1;3;9;30;6;16;C;4;12.97;2.47356;9.653;0.3471;NA;NA;NA;NA;NA;<2.0;8.95476622966356;<1.4;16;100.4;9.68;7.56;101;NA;130;60;35;NA;NA;NA;NA;;;;;
Bolmen;1;3;9;30;6;21;Lake;Lake;13.9;2.87172;8.494;0.3142;NA;NA;NA;NA;NA;<2.0;204.097318749013;3.449;16.1;97.8;9.3;7.54;99;NA;235;118;62;NA;NA;NA;NA;;;;;
Bolmen;1;4;14;5;6;1;C;1;19.66;0.73269;10.38;0.4284;NA;NA;NA;NA;NA;2.321;14.9040633391249;3.388;16.1;100.6;9.76;7.23;102;NA;203;112;48;NA;NA;NA;NA;;;;;
Bolmen;1;4;14;5;6;2;F;1;21.63;2.15361;10.5;0.4244;NA;NA;NA;NA;NA;2.702;10.6776378139314;3.536;16.3;103.2;9.96;7.3;103;NA;184;101;49;NA;NA;NA;NA;;;;;
Bolmen;1;4;14;5;6;3;S;1;17.74;1.95489;9.628;0.3373;NA;NA;NA;NA;NA;2.275;7.76834228399937;<1.4;16.5;101.3;9.75;7.34;100;NA;99;63;17;NA;NA;NA;NA;;;;;
Bolmen;1;4;14;5;6;4;FS;1;17.96;2.56635;9.935;0.3489;NA;NA;NA;NA;NA;2.118;10.5204746485547;1.826;16.5;101.7;9.78;7.28;100;NA;134;70;25;NA;NA;NA;NA;;;;;
Bolmen;1;4;14;5;6;5;S;2;17.64;1.84752;9.48;0.3127;NA;NA;NA;NA;NA;<2.0;9.42033249091771;<1.4;16.5;101.7;9.78;7.32;101;NA;121;62;19;NA;NA;NA;NA;;;;;
Bolmen;1;4;14;5;6;6;FS;2;17.81;3.98727;9.819;0.3455;NA;NA;NA;NA;NA;<2.0;13.7622610961933;5.724;16.5;103.1;9.92;7.4;100;NA;107;54;23;NA;NA;NA;NA;;;;;
Bolmen;1;4;14;5;6;7;C;2;12.78;0.82476;9.444;0.3336;NA;NA;NA;NA;NA;<2.0;8.97194361080398;3.039;16.5;101.4;9.79;7.39;101;NA;275;146;62;NA;NA;NA;NA;;;;;
Bolmen;1;4;14;5;6;8;F;2;15;0.94599;ND;ND;NA;NA;NA;NA;NA;<2.0;8.7579173906176;1.869;16.4;102.4;9.83;7.4;100;NA;299;153;65;NA;NA;NA;NA;;;;;
Bolmen;1;4;14;5;6;9;FS;3;17.86;3.69648;9.543;0.3381;NA;NA;NA;NA;NA;<2.0;11.9795648396778;3.265;16.5;104.1;10.05;7.48;98;NA;151;55;29;NA;NA;NA;NA;;;;;
Bolmen;1;4;14;5;6;10;C;3;14.93;1.2375;9.665;0.3332;NA;NA;NA;NA;NA;<2.0;12.2887577002053;1.799;16.4;101.2;9.76;7.42;100;NA;228;103;33;NA;NA;NA;NA;;;;;
Bolmen;1;4;14;5;6;11;F;3;14.86;1.75545;9.591;0.3363;NA;NA;NA;NA;NA;<2.0;12.0204351603222;3.063;16.5;103.2;9.9;7.42;100;NA;209;122;56;NA;NA;NA;NA;;;;;
Bolmen;1;4;14;5;6;12;S;3;14.75;2.56635;9.338;0.3412;NA;NA;NA;NA;NA;<2.0;11.233632127626;1.501;16.5;102.5;9.85;7.4;100;NA;190;84;40;NA;NA;NA;NA;;;;;
Bolmen;1;4;14;5;6;13;F;4;14.93;1.03806;9.935;0.3067;NA;NA;NA;NA;NA;<2.0;11.7844929710946;1.393;16.43;102.3;9.87;7.53;100;NA;212;105;59;NA;NA;NA;NA;;;;;
Bolmen;1;4;14;5;6;14;S;4;14.72;1.6488;9.626;0.3041;NA;NA;NA;NA;NA;<2.0;8.74863765597852;<1.4;16.5;102.4;9.85;7.51;99;NA;134;51;12;NA;NA;NA;NA;;;;;
Bolmen;1;4;14;5;6;15;FS;4;15.53;2.16819;9.633;0.3882;NA;NA;NA;NA;NA;<2.0;10.0179868899068;<1.4;16.6;102.9;9.9;7.51;99;NA;86;53;32;NA;NA;NA;NA;;;;;
Bolmen;1;4;14;5;6;16;C;4;12.64;0.53397;9.771;0.297;NA;NA;NA;NA;NA;<2.0;8.9056033801927;3.941;16.6;101.2;9.74;7.47;97;NA;129;47;15;NA;NA;NA;NA;;;;;
Bolmen;1;4;14;5;6;21;Lake;Lake;16.44;2.56635;9.395;0.3497;NA;NA;NA;NA;NA;<2.0;127.540692623598;3.668;16.7;101.9;9.73;7.43;99;NA;187;104;54;NA;NA;NA;NA;;;;;
Bolmen;1;6;28;19;6;1;C;1;17.73;0.32067;10.34;0.39;NA;NA;NA;10.27;0.2404;<2.0;18.4866332332965;7.669;16.8;99.8;9.56;7.28;105;NA;200;100;40;NA;NA;NA;NA;;;;;
Bolmen;1;6;28;19;6;2;F;1;15.89;0.2133;10.32;0.3538;NA;NA;NA;10.09;0.242;<2.0;14.4762083399147;3.284;16.9;98.9;9.44;7.27;104;NA;215;110;80;3.45;5.2;5.58;5.9;;;;;
Bolmen;1;6;28;19;6;3;S;1;15.71;0.21402;9.785;0.3072;NA;NA;NA;9.543;0.1747;<2.0;15.9408268835887;10.172;17;99.4;9.46;7.24;102;NA;450;200;50;NA;NA;NA;NA;;;;;
Bolmen;1;6;28;19;6;4;FS;1;21.64;0.93141;6.46;0.2172;NA;NA;NA;9.561;0.1368;2.068;13.7620636550308;3.502;17.15;101.3;9.61;7.3;100;NA;300;91;40;4.45;5.5;5.88;5.9;;;;;
Bolmen;1;6;28;19;6;5;S;2;16.11;0.51939;9.317;0.3532;NA;NA;NA;9.292;0.1201;<2.0;11.3977057336914;<1.4;17.2;99.4;9.44;7.27;101;NA;50;25;12;NA;NA;NA;NA;;;;;
Bolmen;1;6;28;19;6;6;FS;2;17.42;1.03806;9.64;0.2995;NA;NA;NA;9.267;0.1352;<2.0;5.73627783920392;1.534;17.2;101.1;9.6;7.3;99;NA;550;70;35;5.24;5.7;5.87;6.1;;;;;
Bolmen;1;6;28;19;6;7;C;2;13.73;0.21402;9.792;0.2924;NA;NA;NA;9.61;0.1384;<2.0;14.7044503238035;2.152;17.1;101;9.6;7.3;101;NA;215;185;77;NA;NA;NA;NA;;;;;
Bolmen;1;6;28;19;6;8;F;2;14.07;0.31995;9.831;0.3365;NA;NA;NA;9.552;0.1532;<2.0;11.3303782972674;2.161;17.1;100.6;9.58;7.34;103;NA;1300;162;80;5.03;5.7;4.17;5.3;;;;;
Bolmen;1;6;28;19;6;9;FS;3;14.84;0.4266;9.386;0.2429;NA;NA;NA;9.072;0.1451;<2.0;17.7020020533881;2.282;17.2;98.1;9.31;7.29;99;NA;80;40;18;4.91;5.5;5.85;6;;;;;
Bolmen;1;6;28;19;6;10;C;3;13.76;0.2133;9.589;0.2777;NA;NA;NA;9.412;0.1569;<2.0;10.7027128415732;1.522;17.2;101.2;9.59;7.26;102;NA;200;104;90;NA;NA;NA;NA;;;;;
Bolmen;1;6;28;19;6;11;F;3;13.12;0.32067;9.57;0.3005;NA;NA;NA;9.421;0.1428;<2.0;15.2878889590902;3.848;17.2;99.6;9.47;7.32;104;NA;300;150;50;5.14;5.5;3.14;4.9;;;;;
Bolmen;1;6;28;19;6;12;S;3;13.69;0.31995;9.102;0.2926;NA;NA;NA;9.133;0.1351;<2.0;15.760365661033;4.793;17.4;99.5;9.4;7.29;100;NA;120;46;20;NA;NA;NA;NA;;;;;
Bolmen;1;6;28;19;6;13;F;4;25.54;0.32067;9.838;0.3234;NA;NA;NA;9.65;0.15;<2.0;14.4240838730058;4.597;17.2;100.1;9.49;7.32;105;NA;175;105;69;5.41;6;4.44;5.5;;;;;
Bolmen;1;6;28;19;6;14;S;4;13.3;0.33453;9.506;0.2638;NA;NA;NA;9.208;0.1379;<2.0;10.8022231874901;1.878;17.3;101.2;9.88;7.28;101;NA;140;85;44;NA;NA;NA;NA;;;;;
Bolmen;1;6;28;19;6;15;FS;4;14.86;0.53325;9.169;0.2898;NA;NA;NA;9.028;0.1356;<2.0;11.3066853577634;2.387;17.4;97.5;9.22;7.3;102;NA;500;98;50;3.98;5.3;4.64;5.7;;;;;
Bolmen;1;6;28;19;6;16;C;4;13.93;0.32067;9.626;0.353;NA;NA;NA;9.582;0.1461;<2.0;10.3893737166324;<1.4;17.3;102.1;9.66;7.33;104;NA;500;180;81;NA;NA;NA;NA;;;;;
Bolmen;1;6;28;19;6;21;Lake;Lake;15.98;3.48318;9.718;0.3788;NA;NA;NA;9.201;0.1604;<2.0;20.5429829410836;2.585;NA;NA;NA;NA;NA;NA;1000;500;350;NA;NA;NA;NA;;;;;
Bolmen;2;0;1;22;8;1;C;1;16;2.04696;8.927;0.3615;NA;NA;NA;9.252;0.1906;<2.0;9.34495488914773;4.868;18.1;101.9;9.5;7.71;97;NA;113;48;17;NA;NA;NA;NA;;;;;
Bolmen;2;0;1;22;8;2;F;1;14.66;2.26026;9.353;0.3751;NA;NA;NA;9.107;0.1695;<2.0;6.94825577951948;2.09;18.2;102.4;9.53;7.7;97;NA;126;56;19;6.37;6.1;3.99;5.5;;;;;
Bolmen;2;0;1;22;8;3;S;1;13.6;2.26026;9.422;0.3285;NA;NA;NA;9.04;0.1294;<2.0;6.06578090142736;<1.4;18.5;101.9;9.42;7.69;96;NA;103;51;17;NA;NA;NA;NA;;;;;
Bolmen;2;0;1;22;8;4;FS;1;13.87;1.86282;9.288;0.3393;NA;NA;NA;9.227;0.148;<2.0;6.6306043077409;<1.4;18.7;101.7;9.36;7.7;98;NA;114;55;20;5.82;6.1;4.45;5.6;;;;;
Bolmen;2;0;1;22;8;5;S;2;12.66;2.47428;9.381;0.304;NA;NA;NA;9.009;0.1438;<2.0;6.38027362643871;<1.4;18.5;102.3;9.46;7.76;92;NA;233;158;72;NA;NA;NA;NA;;;;;
Bolmen;2;0;1;22;8;6;FS;2;13.35;1.95489;9.182;0.2845;NA;NA;NA;9.065;0.1362;<2.0;5.78544212583657;<1.4;18.5;102;9.43;7.76;98;NA;190;111;64;3.32;5.2;5.52;5.9;;;;;
Bolmen;2;0;1;22;8;7;C;2;12.49;1.43622;9.159;0.263;NA;NA;NA;8.614;0.1117;<2.0;7.14844135589205;<1.4;18.3;101.1;9.37;7.76;96;NA;470;252;92;NA;NA;NA;NA;;;;;
Bolmen;2;0;1;22;8;8;F;2;12.22;2.47356;9.223;0.2957;NA;NA;NA;8.871;0.1202;<2.0;6.08394369533887;2.397;18.4;103.2;9.5;7.77;97;NA;1120;307;113;6.95;6.5;5.88;6.1;;;;;
Bolmen;2;0;1;22;8;9;FS;3;15.48;2.673;9.242;0.299;NA;NA;NA;8.857;0.111;<2.0;6.16922985805382;<1.4;18.5;102.1;9.43;7.76;97;NA;174;106;57;5.55;6;4.1;5.5;;;;;
Bolmen;2;0;1;22;8;10;C;3;14.25;1.63494;9.131;0.2703;NA;NA;NA;8.747;0.1166;<2.0;6.27109944129667;1.991;18.4;101.2;9.38;7.77;92;NA;157;87;33;NA;NA;NA;NA;;;;;
Bolmen;2;0;1;22;8;11;F;3;11.5;1.43622;8.904;0.2495;NA;NA;NA;8.752;0.1449;<2.0;5.55998657532624;<1.4;18.3;101.2;9.37;7.75;96;NA;299;172;81;6.58;6.1;4.08;5.6;;;;;
Bolmen;2;0;1;22;8;12;S;3;13.63;1.52829;9.358;0.2765;NA;NA;NA;8.338;0.1252;<2.0;7.03966201409591;<1.4;18.5;102;9.42;7.75;95;NA;282;144;75;NA;NA;NA;NA;;;;;
Bolmen;2;0;1;22;8;13;F;4;14.77;2.35233;9.355;0.2972;NA;NA;NA;8.89;0.1578;<2.0;5.75977730835291;<1.4;18.4;101.1;9.37;7.74;97;NA;154;78;34;5.26;5.9;4.5;5.5;;;;;
Bolmen;2;0;1;22;8;14;S;4;13.59;2.21724;9.263;0.3288;NA;NA;NA;8.958;0.1378;<2.0;7.26807888970051;1.379;18.53;102.4;9.46;7.75;98;NA;121;56;17;NA;NA;NA;NA;;;;;
Bolmen;2;0;1;22;8;15;FS;4;13.82;2.56635;9.531;0.2903;NA;NA;NA;7.386;0.09796;<2.0;7.3053915858883;2.09;18.58;103.1;9.46;7.75;99;NA;124;55;19;5.53;6.1;5.31;5.7;;;;;
Bolmen;2;0;1;22;8;16;C;4;11.78;1.4355;9.272;0.2926;NA;NA;NA;8.813;0.1427;<2.0;6.04366967405682;<1.4;18.4;101.3;9.38;7.9;95;NA;164;80;27;NA;NA;NA;NA;;;;;
Bolmen;2;0;1;22;8;21;Lake;Lake;13.33;5.22405;9.182;0.3105;NA;NA;NA;8.843;0.1394;<2.0;6.93186978066452;<1.4;18.1;97.8;9.11;7.72;91;NA;226;188;116;NA;NA;NA;NA;;;;;
Bolmen;2;1;4;24;8;1;C;1;13.7;1.23678;9.418;0.3418;NA;NA;NA;NA;NA;<2.0;25.4472588000711;7.482;17.6;101.4;9.51;7.59;96;NA;214;118;37;NA;NA;NA;NA;;;;;
Bolmen;2;1;4;24;8;2;F;1;13.4;2.04624;9.485;0.314;NA;NA;NA;NA;NA;<2.0;19.3423884073994;2.395;17.7;101.3;9.46;7.59;96;NA;224;123;40;NA;NA;NA;NA;;;;;
Bolmen;2;1;4;24;8;3;S;1;13.05;2.15361;9.422;0.3051;NA;NA;NA;NA;NA;<2.0;18.1473950210254;3.078;17.8;100;9.32;7.47;96;NA;81;30;11;NA;NA;NA;NA;;;;;
Bolmen;2;1;4;24;8;4;FS;1;13.64;2.96379;9.395;0.3409;NA;NA;NA;NA;NA;<2.0;24.80366414625;2.086;17.9;99.6;9.26;7.47;96;NA;116;68;25;NA;NA;NA;NA;;;;;
Bolmen;2;1;4;24;8;5;S;2;13.11;2.77965;9.284;0.3109;NA;NA;NA;NA;NA;<2.0;15.2488500187551;1.91;18;99.9;9.29;7.45;95;NA;102;51;23;NA;NA;NA;NA;;;;;
Bolmen;2;1;4;24;8;6;FS;2;14.6;2.56635;9.603;0.3079;NA;NA;NA;NA;NA;<2.0;25.9540402345369;3.291;17.9;100.2;9.35;7.44;94;NA;135;52;15;NA;NA;NA;NA;;;;;
Bolmen;2;1;4;24;8;7;C;2;12.75;1.84824;9.332;0.2852;NA;NA;NA;NA;NA;<2.0;15.5518922867352;2.787;17.8;99.7;9.31;7.47;95;NA;250;111;42;NA;NA;NA;NA;;;;;
Bolmen;2;1;4;24;8;8;F;2;12.55;2.35305;9.543;0.3195;NA;NA;NA;NA;NA;<2.0;15.2030481906304;<1.4;17.9;100.8;9.41;7.46;94;NA;225;103;45;NA;NA;NA;NA;;;;;
Bolmen;2;1;4;24;8;9;FS;3;14.56;4.29264;9.427;0.3108;NA;NA;NA;NA;NA;<2.0;17.5116972341224;1.473;18;99.2;9.23;7.43;97;NA;120;58;19;NA;NA;NA;NA;;;;;
Bolmen;2;1;4;24;8;10;C;3;12.62;2.35305;9.006;0.2921;NA;NA;NA;NA;NA;<2.0;13.9399443270882;3.225;17.9;99.7;9.31;7.41;95;NA;179;84;30;NA;NA;NA;NA;;;;;
Bolmen;2;1;4;24;8;11;F;3;12.29;2.2464;9.207;0.2819;NA;NA;NA;NA;NA;<2.0;20.9434781750341;4.185;17.8;99.1;9.26;7.54;96;NA;181;96;37;NA;NA;NA;NA;;;;;
Bolmen;2;1;4;24;8;12;S;3;12.85;2.04768;9.358;0.2921;NA;NA;NA;NA;NA;<2.0;30.4917773873216;3.523;17.9;99.9;9.29;7.34;96;NA;169;81;33;NA;NA;NA;NA;;;;;
Bolmen;2;1;4;24;8;13;F;4;15.71;3.36195;9.323;0.3097;NA;NA;NA;NA;NA;<2.0;19.5524450674195;4.802;17.9;98.2;9.22;7.48;95;NA;184;68;38;NA;NA;NA;NA;;;;;
Bolmen;2;1;4;24;8;14;S;4;12.75;2.24568;9.272;0.2927;NA;NA;NA;NA;NA;3.247;14.6802756006554;1.603;17.9;99.2;9.25;7.39;96;NA;112;53;22;NA;NA;NA;NA;;;;;
Bolmen;2;1;4;24;8;15;FS;4;14.11;1.74087;9.598;0.3096;NA;NA;NA;NA;NA;<2.0;11.0789094426786;2.458;18;99.6;9.28;7.42;97;NA;107;58;21;NA;NA;NA;NA;;;;;
Bolmen;2;1;4;24;8;16;C;4;11.44;1.4355;9.253;0.2587;NA;NA;NA;NA;NA;<2.0;12.397686217993;<1.4;17.9;100.4;9.36;7.36;97;NA;214;109;46;NA;NA;NA;NA;;;;;
Bolmen;2;1;4;24;8;21;Lake;Lake;12.82;1.63494;9.103;0.2647;NA;NA;NA;NA;NA;<2.0;16.3401970268296;1.944;18;100.4;9.31;7.35;100;NA;726;491;280;NA;NA;NA;NA;;;;;
Bolmen;2;2;7;29;8;1;C;1;12.58;2.26026;9.575;0.3307;NA;NA;NA;NA;NA;2.627;8.44964760231378;1.39;17.5;103.5;9.74;7.33;90;NA;241;124;49;NA;NA;NA;NA;;;;;
Bolmen;2;2;7;29;8;2;F;1;14.26;3.08502;9.651;0.3351;NA;NA;NA;NA;NA;<2.0;5.62888673918623;<1.4;17.6;103.9;9.77;7.29;90;NA;289;174;62;NA;NA;NA;NA;;;;;
Bolmen;2;2;7;29;8;3;S;1;12.91;3.78855;9.408;0.3434;NA;NA;NA;NA;NA;<2.0;9.76881922097408;<1.4;17.7;101.8;9.55;7.32;90;NA;132;76;22;NA;NA;NA;NA;;;;;
Bolmen;2;2;7;29;8;4;FS;1;15.27;3.69648;9.584;0.3321;NA;NA;NA;NA;NA;3.141;6.51906106252344;<1.4;17.8;102.2;9.58;7.27;89;NA;140;80;30;NA;NA;NA;NA;;;;;
Bolmen;2;2;7;29;8;5;S;2;15.98;5.74344;9.212;0.2706;NA;NA;NA;NA;NA;<2.0;7.46865930941899;<1.4;17.8;101.4;9.48;7.26;83;NA;112;60;16;NA;NA;NA;NA;;;;;
Bolmen;2;2;7;29;8;6;FS;2;14.65;2.97837;9.233;0.3789;NA;NA;NA;NA;NA;<2.0;7.03492389394508;<1.4;17.8;102.2;9.58;7.24;89;NA;64;33;10;NA;NA;NA;NA;;;;;
Bolmen;2;2;7;29;8;7;C;2;12;3.58911;9.159;0.263;NA;NA;NA;NA;NA;<2.0;7.6901664264703;<1.4;17.7;102.3;9.61;7.24;88;NA;146;85;33;NA;NA;NA;NA;;;;;
Bolmen;2;2;7;29;8;8;F;2;14.53;3.8952;9.223;0.2957;NA;NA;NA;NA;NA;<2.0;5.72641304562415;<1.4;17.6;104.7;9.88;7.28;89;NA;164;80;37;NA;NA;NA;NA;;;;;
Bolmen;2;2;7;29;8;9;FS;3;16.07;3.08502;9.242;0.299;NA;NA;NA;NA;NA;<2.0;6.54255424160464;<1.4;17.7;102.1;9.58;7.32;91;NA;72;37;11;NA;NA;NA;NA;;;;;
Bolmen;2;2;7;29;8;10;C;3;12.55;5.03919;9.131;0.2703;NA;NA;NA;NA;NA;<2.0;6.1267841983693;<1.4;17.7;102.3;9.62;7.29;90;NA;166;97;40;NA;NA;NA;NA;;;;;
Bolmen;2;2;7;29;8;11;F;3;16.05;3.39039;8.904;0.2495;NA;NA;NA;NA;NA;2.274;6.57275975756619;<1.4;17.6;103;9.71;7.32;87;NA;163;70;35;NA;NA;NA;NA;;;;;
Bolmen;2;2;7;29;8;12;S;3;12.74;2.77893;9.358;0.2765;NA;NA;NA;NA;NA;<2.0;6.76406135865595;<1.4;17.7;101.2;9.48;7.27;90;NA;81;36;18;NA;NA;NA;NA;;;;;
Bolmen;2;2;7;29;8;13;F;4;15.56;3.69576;9.355;0.2972;NA;NA;NA;NA;NA;<2.0;6.73464552938622;3.985;17.7;103.4;9.69;7.27;89;NA;150;83;30;NA;NA;NA;NA;;;;;
Bolmen;2;2;7;29;8;14;S;4;11.82;3.19095;9.263;0.3288;NA;NA;NA;NA;NA;2.135;6.88922669930705;1.441;17.7;101.1;9.46;7.25;90;NA;93;42;17;NA;NA;NA;NA;;;;;
Bolmen;2;2;7;29;8;15;FS;4;12.71;5.23863;9.531;0.2903;NA;NA;NA;NA;NA;1.957;7.79401022644266;<1.4;17.8;103;9.64;7.26;89;NA;88;62;16;NA;NA;NA;NA;;;;;
Bolmen;2;2;7;29;8;16;C;4;9.74;1.6488;9.272;0.2926;NA;NA;NA;NA;NA;<2.0;10.0823248376207;4.008;17.7;101.9;9.58;7.26;88;NA;151;72;31;NA;NA;NA;NA;;;;;
Bolmen;2;2;7;29;8;21;Lake;Lake;12.92;3.98727;9.182;0.3105;NA;NA;NA;NA;NA;2.191;8.15410735790575;1.698;17.7;100.8;9.4;7.26;90;NA;276;155;97;NA;NA;NA;NA;;;;;
Bolmen;2;3;9;31;8;1;C;1;15.2;2.26098;9.017;0.3919;NA;NA;NA;NA;NA;<2.0;67.0384774840582;19.962;17.4;101.4;9.45;6.47;106;NA;102;53;19;NA;NA;NA;NA;;;;;
Bolmen;2;3;9;31;8;2;F;1;15.16;3.48318;9.103;0.3792;NA;NA;NA;NA;NA;2.346;50.4122164531222;9.032;17.4;102.3;9.55;6.5;105;NA;99;48;17;NA;NA;NA;NA;;;;;
Bolmen;2;3;9;31;8;3;S;1;12.58;2.4597;8.911;0.3343;NA;NA;NA;NA;NA;<2.0;59.3631176830592;24.022;17.5;100.3;9.32;6.5;104;NA;30;14;4;NA;NA;NA;NA;;;;;
Bolmen;2;3;9;31;8;4;FS;1;15.41;3.58983;8.953;0.3437;NA;NA;NA;NA;NA;<2.0;63.8210964799716;12.711;17.6;100.8;9.37;6.59;105;NA;47;14;5;NA;NA;NA;NA;;;;;
Bolmen;2;3;9;31;8;5;S;2;14.93;3.57525;8.934;0.3832;NA;NA;NA;NA;NA;<2.0;68.2875644088208;23.495;17.6;101;9.38;6.52;104;NA;21;13;5;NA;NA;NA;NA;;;;;
Bolmen;2;3;9;31;8;6;FS;2;14.25;5.95674;9.149;0.3463;NA;NA;NA;NA;NA;<2.0;38.5209168262492;15.718;17.6;101.3;9.41;6.54;105;NA;21;11;3;NA;NA;NA;NA;;;;;
Bolmen;2;3;9;31;8;7;C;2;13.43;2.4597;8.978;0.3562;NA;NA;NA;NA;NA;<2.0;64.0811008232484;18.762;17.6;101.2;9.44;6.54;103;NA;72;32;12;NA;NA;NA;NA;;;;;
Bolmen;2;3;9;31;8;8;F;2;14.22;4.52052;9.258;0.3867;NA;NA;NA;NA;NA;<2.0;62.0202159793102;16.621;17.5;103;9.59;6.56;100;NA;55;28;10;NA;NA;NA;NA;;;;;
Bolmen;2;3;9;31;8;9;FS;3;15.46;6.87285;9.024;0.354;NA;NA;NA;NA;NA;<2.0;39.3773320435117;13.572;17.5;101.8;9.48;6.57;102;NA;21;12;4;NA;NA;NA;NA;;;;;
Bolmen;2;3;9;31;8;10;C;3;13.02;2.87172;8.846;0.3178;NA;NA;NA;NA;NA;<2.0;63.4442185063076;23.264;17.5;101.2;9.42;6.57;102;NA;67;35;13;NA;NA;NA;NA;;;;;
Bolmen;2;3;9;31;8;11;F;3;13.33;2.97837;9.045;0.349;NA;NA;NA;NA;NA;<2.0;49.8531182753243;19.48;17.5;102.1;9.53;6.57;101;NA;60;32;12;NA;NA;NA;NA;;;;;
Bolmen;2;3;9;31;8;12;S;3;12.27;4.01643;8.677;0.3085;NA;NA;NA;NA;NA;<2.0;59.5937061970663;28.078;17.5;100.2;9.3;6.57;106;NA;33;17;6;NA;NA;NA;NA;;;;;
Bolmen;2;3;9;31;8;13;F;4;11.59;4.91868;9.221;0.346;NA;NA;NA;NA;NA;<2.0;44.0735987996762;11.132;17.5;101.7;9.48;6.59;99;NA;61;31;11;NA;NA;NA;NA;;;;;
Bolmen;2;3;9;31;8;14;S;4;12.74;3.58911;8.77;0.3529;NA;NA;NA;NA;NA;<2.0;72.4478313229226;30.609;17.5;100.7;9.33;6.58;104;NA;29;14;5;NA;NA;NA;NA;;;;;
